timestamp,mq135_raw,temperature,humidity,aqi
2025-11-23 20:34:49.339810,219,25.00,50.00,Moderate
2025-11-23 20:34:51.835651,207,25.00,50.00,Moderate
2025-11-23 20:34:54.343595,212,25.00,50.00,Moderate
2025-11-23 20:34:56.848929,203,25.00,50.00,Moderate
2025-11-23 20:34:59.368722,208,25.00,50.00,Moderate
2025-11-23 20:35:01.863754,208,25.00,50.00,Moderate
2025-11-23 20:35:04.365854,207,25.00,50.00,Moderate
2025-11-23 20:35:06.873340,207,25.00,50.00,Moderate
2025-11-23 20:35:09.381327,208,25.00,50.00,Moderate
2025-11-23 20:35:11.888166,207,25.00,50.00,Moderate
2025-11-23 20:35:14.389351,211,25.00,50.00,Moderate
2025-11-23 20:35:16.886067,208,25.00,50.00,Moderate
2025-11-23 20:35:19.401467,214,25.00,50.00,Moderate
2025-11-23 20:35:21.905481,211,25.00,50.00,Moderate
2025-11-23 20:35:24.404547,208,25.00,50.00,Moderate
2025-11-23 20:35:26.917615,208,25.00,50.00,Moderate
2025-11-23 20:35:29.419624,208,25.00,50.00,Moderate
2025-11-23 20:35:31.916750,206,25.00,50.00,Moderate
2025-11-23 20:35:34.430962,202,25.00,50.00,Moderate
2025-11-23 20:35:36.932858,208,25.00,50.00,Moderate
2025-11-23 20:35:39.440379,215,25.00,50.00,Moderate
2025-11-23 20:35:41.944383,199,25.00,50.00,Moderate
2025-11-23 20:35:44.452673,207,25.00,50.00,Moderate
2025-11-23 20:35:46.956198,206,25.00,50.00,Moderate
2025-11-23 20:35:49.463932,206,25.00,50.00,Moderate
2025-11-23 20:35:51.961762,205,25.00,50.00,Moderate
2025-11-23 20:35:54.464857,202,25.00,50.00,Moderate
2025-11-23 20:35:56.975986,201,25.00,50.00,Moderate
2025-11-23 20:35:59.478638,212,25.00,50.00,Moderate
2025-11-23 20:36:01.978540,206,25.00,50.00,Moderate
2025-11-23 20:36:04.488856,202,25.00,50.00,Moderate
2025-11-23 20:36:06.994078,206,25.00,50.00,Moderate
2025-11-23 20:36:09.502873,210,25.00,50.00,Moderate
2025-11-23 20:36:11.998604,208,25.00,50.00,Moderate
2025-11-23 20:36:14.508729,208,25.00,50.00,Moderate
2025-11-23 20:36:17.016749,206,25.00,50.00,Moderate
2025-11-23 20:36:19.521627,208,25.00,50.00,Moderate
2025-11-23 20:36:22.026633,208,25.00,50.00,Moderate
2025-11-23 20:36:24.528675,206,25.00,50.00,Moderate
2025-11-23 20:36:27.038451,208,25.00,50.00,Moderate
2025-11-23 20:36:29.543697,210,25.00,50.00,Moderate
2025-11-23 20:36:32.039780,208,25.00,50.00,Moderate
2025-11-23 20:36:34.548458,211,25.00,50.00,Moderate
2025-11-23 20:36:37.055799,213,25.00,50.00,Moderate
2025-11-23 20:36:39.558545,314,25.00,50.00,Moderate
2025-11-23 20:36:42.068626,208,25.00,50.00,Moderate
2025-11-23 20:36:44.568896,208,25.00,50.00,Moderate
2025-11-23 20:36:47.078560,201,25.00,50.00,Moderate
2025-11-23 20:36:49.578872,203,25.00,50.00,Moderate
2025-11-23 20:36:52.088629,201,25.00,50.00,Moderate
2025-11-23 20:36:54.593741,208,25.00,50.00,Moderate
2025-11-23 20:36:57.098564,197,25.00,50.00,Moderate
2025-11-23 20:36:59.602569,206,25.00,50.00,Moderate
2025-11-23 20:37:02.108539,208,25.00,50.00,Moderate
2025-11-23 20:37:04.613906,208,25.00,50.00,Moderate
2025-11-23 20:37:07.118774,205,25.00,50.00,Moderate
2025-11-23 20:37:09.622764,206,25.00,50.00,Moderate
2025-11-23 20:37:12.128455,207,25.00,50.00,Moderate
2025-11-23 20:37:14.633775,206,25.00,50.00,Moderate
2025-11-23 20:37:17.141140,196,25.00,50.00,Moderate
2025-11-23 20:37:19.644165,208,25.00,50.00,Moderate
2025-11-23 20:37:22.148626,200,25.00,50.00,Moderate
2025-11-23 20:37:24.655850,201,25.00,50.00,Moderate
2025-11-23 20:37:27.158777,208,25.00,50.00,Moderate
2025-11-23 20:37:29.665157,237,25.00,50.00,Moderate
2025-11-23 20:37:32.168664,210,25.00,50.00,Moderate
2025-11-23 20:37:34.672700,208,25.00,50.00,Moderate
2025-11-23 20:37:37.178586,219,25.00,50.00,Moderate
2025-11-23 20:37:39.678584,208,25.00,50.00,Moderate
2025-11-23 20:37:42.188778,206,25.00,50.00,Moderate
2025-11-23 20:37:44.690475,208,25.00,50.00,Moderate
2025-11-23 20:37:47.200839,211,25.00,50.00,Moderate
2025-11-23 20:37:49.702452,208,25.00,50.00,Moderate
2025-11-23 20:37:52.208707,210,25.00,50.00,Moderate
2025-11-23 20:37:54.716493,213,25.00,50.00,Moderate
2025-11-23 20:37:57.218348,207,25.00,50.00,Moderate
2025-11-23 20:37:59.718428,203,25.00,50.00,Moderate
2025-11-23 20:38:02.228583,202,25.00,50.00,Moderate
2025-11-23 20:38:04.734134,279,25.00,50.00,Moderate
2025-11-23 20:38:07.242987,286,25.00,50.00,Moderate
2025-11-23 20:38:09.747429,251,25.00,50.00,Moderate
2025-11-23 20:38:12.248719,234,25.00,50.00,Moderate
2025-11-23 20:38:14.757272,592,25.00,50.00,Unhealthy
2025-11-23 20:38:17.262801,2046,25.00,50.00,Unhealthy
2025-11-23 20:38:19.768625,1075,25.00,50.00,Unhealthy
2025-11-23 20:38:22.268603,609,25.00,50.00,Unhealthy
2025-11-23 20:38:24.777137,416,25.00,50.00,Moderate
2025-11-23 20:38:27.282582,330,25.00,50.00,Moderate
2025-11-23 20:38:29.787355,302,25.00,50.00,Moderate
2025-11-23 20:38:32.292696,272,25.00,50.00,Moderate
2025-11-23 20:38:34.788727,257,25.00,50.00,Moderate
2025-11-23 20:38:37.299383,242,25.00,50.00,Moderate
2025-11-23 20:38:39.802653,240,25.00,50.00,Moderate
2025-11-23 20:38:42.308538,236,25.00,50.00,Moderate
2025-11-23 20:38:44.811747,231,25.00,50.00,Moderate
2025-11-23 20:38:47.321706,232,25.00,50.00,Moderate
2025-11-23 20:38:49.818764,225,25.00,50.00,Moderate
2025-11-23 20:38:52.328587,222,25.00,50.00,Moderate
2025-11-23 20:38:54.836572,222,25.00,50.00,Moderate
2025-11-23 20:38:57.341678,224,25.00,50.00,Moderate
2025-11-23 20:38:59.848751,208,25.00,50.00,Moderate
2025-11-23 20:39:02.354415,213,25.00,50.00,Moderate
2025-11-23 20:39:04.858519,211,25.00,50.00,Moderate
2025-11-23 20:39:07.364187,219,25.00,50.00,Moderate
2025-11-23 20:39:09.868483,208,25.00,50.00,Moderate
2025-11-23 20:39:12.375945,208,25.00,50.00,Moderate
2025-11-23 20:39:14.878612,208,25.00,50.00,Moderate
2025-11-23 20:39:17.380588,203,25.00,50.00,Moderate
2025-11-23 20:39:19.888456,198,25.00,50.00,Moderate
2025-11-23 20:39:22.397089,209,25.00,50.00,Moderate
2025-11-23 20:39:24.899778,207,25.00,50.00,Moderate
2025-11-23 20:39:27.398483,207,25.00,50.00,Moderate
2025-11-23 20:39:29.908747,202,25.00,50.00,Moderate
2025-11-23 20:39:32.415426,230,25.00,50.00,Moderate
2025-11-23 20:39:34.918737,208,25.00,50.00,Moderate
2025-11-23 20:39:37.420569,207,25.00,50.00,Moderate
2025-11-23 20:39:39.933601,205,25.00,50.00,Moderate
2025-11-23 20:39:42.437076,205,25.00,50.00,Moderate
2025-11-23 20:39:44.941516,199,25.00,50.00,Moderate
2025-11-23 20:39:47.445493,155,25.00,50.00,Moderate
2025-11-23 20:39:49.948598,203,25.00,50.00,Moderate
2025-11-23 20:39:52.448475,208,25.00,50.00,Moderate
2025-11-23 20:39:54.958735,203,25.00,50.00,Moderate
2025-11-23 20:39:57.468404,207,25.00,50.00,Moderate
2025-11-23 20:39:59.968523,203,25.00,50.00,Moderate
2025-11-23 20:40:02.468335,208,25.00,50.00,Moderate
2025-11-23 20:40:04.978347,206,25.00,50.00,Moderate
2025-11-23 20:40:07.485823,198,25.00,50.00,Moderate
2025-11-23 20:40:09.988501,199,25.00,50.00,Moderate
2025-11-23 20:40:12.496723,205,25.00,50.00,Moderate
2025-11-23 20:40:15.002592,206,25.00,50.00,Moderate
2025-11-23 20:40:17.501764,202,25.00,50.00,Moderate
2025-11-23 20:40:20.008511,208,25.00,50.00,Moderate
2025-11-23 20:40:22.508479,199,25.00,50.00,Moderate
2025-11-23 20:40:25.021776,208,25.00,50.00,Moderate
2025-11-23 20:40:27.523059,205,25.00,50.00,Moderate
2025-11-23 20:40:30.028509,203,25.00,50.00,Moderate
2025-11-23 20:40:32.533607,206,25.00,50.00,Moderate
2025-11-23 20:40:35.042539,202,25.00,50.00,Moderate
2025-11-23 20:40:37.541556,206,25.00,50.00,Moderate
2025-11-23 20:40:40.051915,213,25.00,50.00,Moderate
2025-11-23 20:40:42.556750,202,25.00,50.00,Moderate
2025-11-23 20:40:45.061535,205,25.00,50.00,Moderate
2025-11-23 20:40:47.564120,202,25.00,50.00,Moderate
2025-11-23 20:40:50.068450,208,25.00,50.00,Moderate
2025-11-23 20:40:52.571840,191,25.00,50.00,Moderate
2025-11-23 20:40:55.078468,207,25.00,50.00,Moderate
2025-11-23 20:40:57.582501,204,25.00,50.00,Moderate
2025-11-23 20:41:00.092410,200,25.00,50.00,Moderate
2025-11-23 20:41:02.592503,203,25.00,50.00,Moderate
2025-11-23 20:41:05.098682,201,25.00,50.00,Moderate
2025-11-23 20:41:07.605968,203,25.00,50.00,Moderate
2025-11-23 20:41:10.112413,208,25.00,50.00,Moderate
2025-11-23 20:41:12.611734,208,25.00,50.00,Moderate
2025-11-23 20:41:15.121655,194,25.00,50.00,Moderate
2025-11-23 20:41:17.625324,170,25.00,50.00,Moderate
2025-11-23 20:41:20.128721,201,25.00,50.00,Moderate
2025-11-23 20:41:22.632733,205,25.00,50.00,Moderate
2025-11-23 20:41:25.141641,204,25.00,50.00,Moderate
2025-11-23 20:41:27.648346,207,25.00,50.00,Moderate
2025-11-23 20:41:30.152783,203,25.00,50.00,Moderate
2025-11-23 20:41:32.655147,205,25.00,50.00,Moderate
2025-11-23 20:41:35.162962,206,25.00,50.00,Moderate
2025-11-23 20:41:37.658312,207,25.00,50.00,Moderate
2025-11-23 20:41:40.171148,207,25.00,50.00,Moderate
2025-11-23 20:41:42.676499,201,25.00,50.00,Moderate
2025-11-23 20:41:45.178344,209,25.00,50.00,Moderate
2025-11-23 20:41:47.686933,202,25.00,50.00,Moderate
2025-11-23 20:41:50.192966,208,25.00,50.00,Moderate
2025-11-23 20:41:52.692495,198,25.00,50.00,Moderate
2025-11-23 20:41:55.198425,193,25.00,50.00,Moderate
2025-11-23 20:41:57.708557,203,25.00,50.00,Moderate
2025-11-23 20:42:00.214020,199,25.00,50.00,Moderate
2025-11-23 20:42:02.718421,197,25.00,50.00,Moderate
2025-11-23 20:42:05.221700,197,25.00,50.00,Moderate
2025-11-23 20:42:07.728491,195,25.00,50.00,Moderate
2025-11-23 20:42:10.228639,195,25.00,50.00,Moderate
2025-11-23 20:42:12.736291,205,25.00,50.00,Moderate
2025-11-23 20:42:15.238525,202,25.00,50.00,Moderate
2025-11-23 20:42:17.744857,207,25.00,50.00,Moderate
2025-11-23 20:42:20.248756,197,25.00,50.00,Moderate
2025-11-23 20:42:22.750556,218,25.00,50.00,Moderate
2025-11-23 20:42:25.264021,201,25.00,50.00,Moderate
2025-11-23 20:42:27.761696,195,25.00,50.00,Moderate
2025-11-23 20:42:30.272110,203,25.00,50.00,Moderate
2025-11-23 20:42:32.776173,208,25.00,50.00,Moderate
2025-11-23 20:42:35.281647,203,25.00,50.00,Moderate
2025-11-23 20:42:37.788610,201,25.00,50.00,Moderate
2025-11-23 20:42:40.298265,203,25.00,50.00,Moderate
2025-11-23 20:42:42.794794,196,25.00,50.00,Moderate
2025-11-23 20:42:45.302405,205,25.00,50.00,Moderate
2025-11-23 20:42:47.808170,200,25.00,50.00,Moderate
2025-11-23 20:42:50.311431,206,25.00,50.00,Moderate
2025-11-23 20:42:52.817357,201,25.00,50.00,Moderate
2025-11-23 20:42:55.320929,207,25.00,50.00,Moderate
2025-11-23 20:42:57.818412,192,25.00,50.00,Moderate
2025-11-23 20:43:00.329053,200,25.00,50.00,Moderate
2025-11-23 20:43:02.828444,205,25.00,50.00,Moderate
2025-11-23 20:43:05.328440,207,25.00,50.00,Moderate
2025-11-23 20:43:07.828512,206,25.00,50.00,Moderate
2025-11-23 20:43:10.328574,198,25.00,50.00,Moderate
2025-11-23 20:43:12.828707,193,25.00,50.00,Moderate
2025-11-23 20:43:15.328494,194,25.00,50.00,Moderate
2025-11-23 20:43:17.828599,194,25.00,50.00,Moderate
2025-11-23 20:43:20.328712,201,25.00,50.00,Moderate
2025-11-23 20:43:22.830346,204,25.00,50.00,Moderate
2025-11-23 20:43:25.329473,207,25.00,50.00,Moderate
2025-11-23 20:43:27.828362,198,25.00,50.00,Moderate
2025-11-23 20:43:30.331776,240,25.00,50.00,Moderate
2025-11-23 20:43:32.831720,240,25.00,50.00,Moderate
2025-11-23 20:43:35.331746,197,25.00,50.00,Moderate
2025-11-23 20:43:37.831681,199,25.00,50.00,Moderate
2025-11-23 20:43:40.328415,194,25.00,50.00,Moderate
2025-11-23 20:43:42.832435,199,25.00,50.00,Moderate
2025-11-23 20:43:45.331504,199,25.00,50.00,Moderate
2025-11-23 20:43:47.847831,201,25.00,50.00,Moderate
2025-11-23 20:43:50.351086,201,25.00,50.00,Moderate
2025-11-23 20:43:52.858711,202,25.00,50.00,Moderate
2025-11-23 20:43:55.358228,198,25.00,50.00,Moderate
2025-11-23 20:43:57.868357,186,25.00,50.00,Moderate
2025-11-23 20:44:00.374664,189,25.00,50.00,Moderate
2025-11-23 20:44:02.878389,208,25.00,50.00,Moderate
2025-11-23 20:44:05.378358,202,25.00,50.00,Moderate
2025-11-23 20:44:07.888459,199,25.00,50.00,Moderate
2025-11-23 20:44:10.391431,194,25.00,50.00,Moderate
2025-11-23 20:44:12.899648,192,25.00,50.00,Moderate
2025-11-23 20:44:15.398735,196,25.00,50.00,Moderate
2025-11-23 20:44:17.908455,194,25.00,50.00,Moderate
2025-11-23 20:44:20.412283,203,25.00,50.00,Moderate
2025-11-23 20:44:22.918700,203,25.00,50.00,Moderate
2025-11-23 20:44:25.422393,206,25.00,50.00,Moderate
2025-11-23 20:44:27.928369,201,25.00,50.00,Moderate
2025-11-23 20:44:30.428244,229,25.00,50.00,Moderate
2025-11-23 20:44:32.938610,192,25.00,50.00,Moderate
2025-11-23 20:44:35.442376,203,25.00,50.00,Moderate
2025-11-23 20:44:37.948660,192,25.00,50.00,Moderate
2025-11-23 20:44:40.453639,195,25.00,50.00,Moderate
2025-11-23 20:44:42.958471,197,25.00,50.00,Moderate
2025-11-23 20:44:45.460141,200,25.00,50.00,Moderate
2025-11-23 20:44:47.968374,196,25.00,50.00,Moderate
2025-11-23 20:44:50.471907,199,25.00,50.00,Moderate
2025-11-23 20:44:52.979484,208,25.00,50.00,Moderate
2025-11-23 20:44:55.478294,187,25.00,50.00,Moderate
2025-11-23 22:49:06.853869,215,25.00,50.00,Moderate
2025-11-23 22:49:09.350427,224,25.00,50.00,Moderate
2025-11-23 22:49:11.851062,224,25.00,50.00,Moderate
2025-11-23 22:49:14.350272,229,25.00,50.00,Moderate
2025-11-23 22:49:16.851198,219,25.00,50.00,Moderate
2025-11-23 22:49:19.353326,229,25.00,50.00,Moderate
2025-11-23 22:49:21.854656,211,25.00,50.00,Moderate
2025-11-23 22:49:24.355840,224,25.00,50.00,Moderate
2025-11-23 22:49:26.857430,236,25.00,50.00,Moderate
2025-11-23 22:49:29.357602,225,25.00,50.00,Moderate
2025-11-23 22:49:31.858578,223,25.00,50.00,Moderate
2025-11-23 22:49:34.360378,224,25.00,50.00,Moderate
2025-11-23 22:49:36.860343,221,25.00,50.00,Moderate
2025-11-23 22:49:39.361560,235,25.00,50.00,Moderate
2025-11-23 22:49:41.878776,220,25.00,50.00,Moderate
2025-11-23 22:49:44.380885,224,25.00,50.00,Moderate
2025-11-23 22:49:46.888258,215,25.00,50.00,Moderate
2025-11-23 22:49:49.393812,224,25.00,50.00,Moderate
2025-11-23 22:49:51.890829,215,25.00,50.00,Moderate
2025-11-23 22:49:54.403390,211,25.00,50.00,Moderate
2025-11-23 22:49:56.901918,225,25.00,50.00,Moderate
2025-11-23 22:49:59.410269,228,25.00,50.00,Moderate
2025-11-23 22:50:01.910187,223,25.00,50.00,Moderate
2025-11-23 22:50:04.420244,212,25.00,50.00,Moderate
2025-11-23 22:50:06.922437,219,25.00,50.00,Moderate
2025-11-23 22:50:09.430353,211,25.00,50.00,Moderate
2025-11-23 22:50:11.936322,208,25.00,50.00,Moderate
2025-11-23 22:50:14.440485,217,25.00,50.00,Moderate
2025-11-23 22:50:16.940550,214,25.00,50.00,Moderate
2025-11-23 22:50:19.451917,215,25.00,50.00,Moderate
2025-11-23 22:50:21.957735,216,25.00,50.00,Moderate
2025-11-23 22:50:24.463350,210,25.00,50.00,Moderate
2025-11-23 22:50:26.968142,231,25.00,50.00,Moderate
2025-11-23 22:50:29.470382,219,25.00,50.00,Moderate
2025-11-23 22:50:31.978107,223,25.00,50.00,Moderate
2025-11-23 22:50:34.481660,218,25.00,50.00,Moderate
2025-11-23 22:50:36.982280,216,25.00,50.00,Moderate
2025-11-23 22:50:39.490256,226,25.00,50.00,Moderate
2025-11-23 22:50:41.993003,83,25.00,50.00,Moderate
2025-11-23 22:50:44.505103,223,25.00,50.00,Moderate
2025-11-23 22:50:47.000248,243,25.00,50.00,Moderate
2025-11-23 22:50:49.510334,261,25.00,50.00,Moderate
2025-11-23 22:50:52.015657,251,25.00,50.00,Moderate
2025-11-23 22:50:54.521026,265,25.00,50.00,Moderate
2025-11-23 22:50:57.025298,272,25.00,50.00,Moderate
2025-11-23 22:50:59.530530,265,25.00,50.00,Moderate
2025-11-23 22:51:02.038565,284,25.00,50.00,Moderate
2025-11-23 22:51:04.543032,257,25.00,50.00,Moderate
2025-11-23 22:51:07.048370,259,25.00,50.00,Moderate
2025-11-23 22:51:09.540205,602,25.00,50.00,Unhealthy
2025-11-23 22:51:12.058190,431,25.00,50.00,Moderate
2025-11-23 22:51:14.560449,320,25.00,50.00,Moderate
2025-11-23 22:51:17.060466,270,25.00,50.00,Moderate
2025-11-23 22:51:19.570505,246,25.00,50.00,Moderate
2025-11-23 22:51:22.070266,256,25.00,50.00,Moderate
2025-11-23 22:51:24.581246,254,25.00,50.00,Moderate
2025-11-23 22:51:27.088917,247,25.00,50.00,Moderate
2025-11-23 22:51:29.593306,238,25.00,50.00,Moderate
2025-11-23 22:51:32.096492,240,25.00,50.00,Moderate
2025-11-23 22:51:34.602442,238,25.00,50.00,Moderate
2025-11-23 22:51:37.100257,240,25.00,50.00,Moderate
2025-11-23 22:51:39.614507,237,25.00,50.00,Moderate
2025-11-23 22:51:42.120077,235,25.00,50.00,Moderate
2025-11-23 22:51:44.623262,242,25.00,50.00,Moderate
2025-11-23 22:51:47.128511,207,25.00,50.00,Moderate
2025-11-23 22:51:49.640096,225,25.00,50.00,Moderate
2025-11-23 22:51:52.120300,224,25.00,50.00,Moderate
2025-11-23 22:51:54.644493,229,25.00,50.00,Moderate
2025-11-23 22:51:57.149941,229,25.00,50.00,Moderate
2025-11-23 22:51:59.650065,231,25.00,50.00,Moderate
2025-11-23 22:52:02.160246,192,25.00,50.00,Moderate
2025-11-23 22:52:04.664049,263,25.00,50.00,Moderate
2025-11-23 22:52:07.170230,240,25.00,50.00,Moderate
2025-11-23 22:52:09.673462,234,25.00,50.00,Moderate
2025-11-23 22:52:12.177245,221,25.00,50.00,Moderate
2025-11-23 22:52:14.685228,233,25.00,50.00,Moderate
2025-11-23 22:52:17.190927,176,25.00,50.00,Moderate
2025-11-23 22:52:19.695306,226,25.00,50.00,Moderate
2025-11-23 22:52:22.199654,231,25.00,50.00,Moderate
2025-11-23 22:52:24.704169,218,25.00,50.00,Moderate
2025-11-23 22:52:27.209630,240,25.00,50.00,Moderate
2025-11-23 22:52:29.710637,237,25.00,50.00,Moderate
2025-11-23 22:52:32.219307,213,25.00,50.00,Moderate
2025-11-23 22:52:34.725237,240,25.00,50.00,Moderate
2025-11-23 22:52:37.230400,221,25.00,50.00,Moderate
2025-11-23 22:52:39.735578,229,25.00,50.00,Moderate
2025-11-23 22:52:42.240429,237,25.00,50.00,Moderate
2025-11-23 22:52:44.744037,215,25.00,50.00,Moderate
2025-11-23 22:52:47.250424,225,25.00,50.00,Moderate
2025-11-23 22:52:49.750971,222,25.00,50.00,Moderate
2025-11-23 22:52:52.254138,222,25.00,50.00,Moderate
2025-11-23 22:52:54.764849,219,25.00,50.00,Moderate
2025-11-23 22:52:57.269480,240,25.00,50.00,Moderate
2025-11-23 22:52:59.772994,211,25.00,50.00,Moderate
2025-11-23 22:53:02.280202,225,25.00,50.00,Moderate
2025-11-23 22:53:04.783256,221,25.00,50.00,Moderate
2025-11-23 22:53:07.288125,212,25.00,50.00,Moderate
2025-11-23 22:53:09.794439,217,25.00,50.00,Moderate
2025-11-23 22:53:12.300273,225,25.00,50.00,Moderate
2025-11-23 22:53:14.803447,224,25.00,50.00,Moderate
2025-11-23 22:53:17.309874,219,25.00,50.00,Moderate
2025-11-23 22:53:19.814150,217,25.00,50.00,Moderate
2025-11-23 22:53:22.320234,223,25.00,50.00,Moderate
2025-11-23 22:53:24.824589,213,25.00,50.00,Moderate
2025-11-23 22:53:27.332465,217,25.00,50.00,Moderate
2025-11-23 22:53:29.832641,221,25.00,50.00,Moderate
2025-11-23 22:53:32.339989,213,25.00,50.00,Moderate
2025-11-23 22:53:34.840193,233,25.00,50.00,Moderate
2025-11-23 22:53:37.350292,231,25.00,50.00,Moderate
2025-11-23 22:53:39.856431,225,25.00,50.00,Moderate
2025-11-23 22:53:42.360064,226,25.00,50.00,Moderate
2025-11-23 22:53:44.865655,231,25.00,50.00,Moderate
2025-11-23 22:53:47.360332,231,25.00,50.00,Moderate
2025-11-23 22:53:49.875325,218,25.00,50.00,Moderate
2025-11-23 22:53:52.370260,229,25.00,50.00,Moderate
2025-11-23 22:53:54.880184,233,25.00,50.00,Moderate
2025-11-23 22:53:57.390092,228,25.00,50.00,Moderate
2025-11-23 22:53:59.892958,231,25.00,50.00,Moderate
2025-11-23 22:54:02.401701,231,25.00,50.00,Moderate
2025-11-23 22:54:04.900279,219,25.00,50.00,Moderate
2025-11-23 22:54:07.410106,209,25.00,50.00,Moderate
2025-11-23 22:54:09.910373,215,25.00,50.00,Moderate
2025-11-23 22:54:12.420357,221,25.00,50.00,Moderate
2025-11-23 22:54:14.923624,212,25.00,50.00,Moderate
2025-11-23 22:54:17.432450,224,25.00,50.00,Moderate
2025-11-23 22:54:19.936340,215,25.00,50.00,Moderate
2025-11-23 22:54:22.440251,224,25.00,50.00,Moderate
2025-11-23 22:54:24.945025,231,25.00,50.00,Moderate
2025-11-23 22:54:27.440376,233,25.00,50.00,Moderate
2025-11-23 22:54:29.950474,227,25.00,50.00,Moderate
2025-11-25 20:19:28.465723,222,25.00,50.00,Moderate
2025-11-25 20:19:30.961302,255,25.00,50.00,Moderate
2025-11-25 20:19:33.461739,267,25.00,50.00,Moderate
2025-11-25 20:19:35.962924,269,25.00,50.00,Moderate
2025-11-25 20:19:38.462794,240,25.00,50.00,Moderate
2025-11-25 20:19:40.965184,245,25.00,50.00,Moderate
2025-11-25 20:19:43.463060,243,25.00,50.00,Moderate
